content_hash,kept_source_file,duplicate_source_file,reason
0a57447f0d40cbcca1bfbf759f25e562b56040c4dec572b33b6ae202f8f9ec94,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2021 #9109__copy3.pdf,Same file hash.
6814f7790eda4d78e36f3c724e2468b1059bced99ba164cfdd241ecbe31e919d,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109__copy2.pdf,Same file hash.
6814f7790eda4d78e36f3c724e2468b1059bced99ba164cfdd241ecbe31e919d,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109__copy3.pdf,Same file hash.
51741be67187330c46e66b808594f097fbe26df07457b52a327d8aff8af51fee,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109__copy2.pdf,Same file hash.
51741be67187330c46e66b808594f097fbe26df07457b52a327d8aff8af51fee,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109__copy3.pdf,Same file hash.
2f47107bb9eb5f458f7e2e91ddf4f2de1aa41fa6c1e9c55e5006ae0d435626af,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/09-2021 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/09-2021 #9109__copy2.pdf,Same file hash.
3434aa6c285cc7c95f84b5e7a4d2a517552e0c15c5a957f9ed18b43a22549e9a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109__copy2.pdf,Same file hash.
3434aa6c285cc7c95f84b5e7a4d2a517552e0c15c5a957f9ed18b43a22549e9a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10-2022 #9109__copy3.pdf,Same file hash.
ae7ef988e3ba577d0cc7b18cf3067ee5b7cb12254d87d8460dae530f74ef575c,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,Same file hash.
ae7ef988e3ba577d0cc7b18cf3067ee5b7cb12254d87d8460dae530f74ef575c,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00051_QZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00051_QZ1__copy2.pdf,Same file hash.
f206768f22799b65fd79d03395aaf521862259c775a2c141950c632cb7f8fa6b,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,Same file hash.
f206768f22799b65fd79d03395aaf521862259c775a2c141950c632cb7f8fa6b,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_09-2024_Brutto_NettoProbe_00107_QZ1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/10001_09-2024_Brutto_NettoProbe_00107_QZ1__copy2.pdf,Same file hash.
356246439f03beb59fee3b7cc18de906f8978ffebcb9c118964421855e016384,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109__copy2.pdf,Same file hash.
356246439f03beb59fee3b7cc18de906f8978ffebcb9c118964421855e016384,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2022 #9109__copy3.pdf,Same file hash.
0226e116ad9fba67c2acef9217e49d93936d453c991c4f585a0c6032709e2617,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2024_Brutto_Netto_00090_X0B.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2024_Brutto_Netto_00090_X0B__copy2.pdf,Same file hash.
0226e116ad9fba67c2acef9217e49d93936d453c991c4f585a0c6032709e2617,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2024_Brutto_Netto_00090_X0B.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/12-2024_Brutto_Netto_00090_X0B__copy3.pdf,Same file hash.
cb81620c247329b8c91a041b94f2702656a8c853867571004796d6c22aa9800a,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240311_164147.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240311_164147__copy2.jpg,Same file hash.
2db72855846c5ee793d76868999154966f381052d69b30faefa241e30c9bae8e,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240311_164152.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240311_164152__copy2.jpg,Same file hash.
21e3d729991bfa2e01453e77dde3d323fc0ec71d6e16ae6a55d546906359690e,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240405_165730.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240405_165730__copy2.jpg,Same file hash.
25630ca695fd2e29df62611b7010f94955e9f7752ac1709f8c059fef521dd165,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240405_165739.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240405_165739__copy2.jpg,Same file hash.
257fad13028dc18d9a00e4c103f961af195df3233699922a94dea2599b781e3c,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240408_084359.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240408_084359__copy2.jpg,Same file hash.
11227763cde5b90f78cbd1f3e4f9e6e146788a69312c82012b3e76f69e23451f,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240408_084402.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240408_084402__copy2.jpg,Same file hash.
07cd04ab6f858dc42d10f783b2205124864956f4a8ec2768bc784e5f8499d454,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075547.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075547__copy2.jpg,Same file hash.
8bac3a1ab0ab338a4b5d6ffba1985d6834066d8ebd0dcf48922aeefbbced02aa,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075552.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075552__copy2.jpg,Same file hash.
6e79f70cbb96e8c7f85c2281bc74116709ae18b89d6326bbec521fd8c49da5ff,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075559.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20240703_075559__copy2.jpg,Same file hash.
84fb9390972abf9423adfc3180141d8b30c5704186573fc371642012eafd29f1,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111709.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111709__copy2.jpg,Same file hash.
7ad4e5474ae3663ca7e84a2ff3c2741b28ac2f99aff51b9c1851aeb598b4d3c6,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111809.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111809__copy2.jpg,Same file hash.
f1479aedba38c27dd83d566eae9cbb395ef6b6ae57412b59f2f5d515c96e717b,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111813.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111813__copy2.jpg,Same file hash.
c096773e3aa6b02a9324636a6f2776ce107cc71f8d06da6d9e7a31b9af21c9c5,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111818.jpg,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/20250123_111818__copy2.jpg,Same file hash.
1effc6c0496843cb69499e269143d7e5f1dbccbda2920d84619fe3ab5ff860a1,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/312_neut__Verdienstbescheinigung_Brutto_Netto_01_08_2023_-_31_07_2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/312_neut__Verdienstbescheinigung_Brutto_Netto_01_08_2023_-_31_07_2024.pdf,Same file hash.
c123990f12700d5e9ed672b3e920039fe03ec8f4ff641ec11eaa1741777c8d0b,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/38389 - Vorgangsmappe Lohn - Contributions 28.05.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/38389 - Vorgangsmappe Lohn - Contributions 28.05.2025__copy2.docx,Same file hash.
c123990f12700d5e9ed672b3e920039fe03ec8f4ff641ec11eaa1741777c8d0b,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/38389 - Vorgangsmappe Lohn - Contributions 28.05.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/38389 - Vorgangsmappe Lohn - Contributions 28.05.2025__copy3.docx,Same file hash.
57657bcbba1611e6e75a5bd72e71eb24f0ea9e463b7e6aa185ffedb223881f23,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/9. Nachweise zur Anmeldung der Mitarbeiter beim Sozialversicherungsträger.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/9. Nachweise zur Anmeldung der Mitarbeiter beim Sozialversicherungsträger__copy2.pdf,Same file hash.
c669c87ddcc950d93b97220b813ffdb041268e760d0dc45309b7cddc0558892b,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/aktuelle Unbedenklichkeitsbescheinigungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/aktuelle Unbedenklichkeitsbescheinigungen__copy2.pdf,Same file hash.
c669c87ddcc950d93b97220b813ffdb041268e760d0dc45309b7cddc0558892b,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/aktuelle Unbedenklichkeitsbescheinigungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/aktuelle Unbedenklichkeitsbescheinigungen__copy3.pdf,Same file hash.
2e039bf0dd57eb6af32542254f5284a9335ea1a1af15d8a637817dde0ce87bfa,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anforderung einer regelmäßigen Unbedenklichkeitsbescheinigung im Abonnement.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anforderung einer regelmäßigen Unbedenklichkeitsbescheinigung im Abonnement__copy2.pdf,Same file hash.
cdfe6d30a7b4954a4a16acc7164283dd401f1e4c5174149c8a7995f908bec486,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anhang_0_89f2ccb8-cd44-42d1-8543-62fb154f58a2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anhang_0_89f2ccb8-cd44-42d1-8543-62fb154f58a2__copy2.pdf,Same file hash.
79c83c91536ce0d94b9b7e08facef3158c170711a4239db3d8bbeea2e8ca6302,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anhang_1_87cf7c65-857f-4504-b9cf-65144676121d.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Anhang_1_87cf7c65-857f-4504-b9cf-65144676121d__copy2.pdf,Same file hash.
94f8050c944f2256ed74c9b8fec194709b9fa4c954f560a90303c7b514d38ea4,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Antrag Freischaltung Mein AOK Arbeitgeberservice.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Antrag Freischaltung Mein AOK Arbeitgeberservice__copy2.pdf,Same file hash.
94f8050c944f2256ed74c9b8fec194709b9fa4c954f560a90303c7b514d38ea4,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Antrag Freischaltung Mein AOK Arbeitgeberservice.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Antrag Freischaltung Mein AOK Arbeitgeberservice__copy3.pdf,Same file hash.
a56879b98554c6612d5ea309c2f36aa3d01baee7730ad1e4c0c8856a3e7a31fa,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/BKK Linde Ratenzahlung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/BKK Linde Ratenzahlung__copy2.pdf,Same file hash.
613bd270a0e1fbe2b97903164bb77f50133cae24f3384aa31f5ce3108f53a6e4,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/BKK .pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/BKK __copy2.pdf,Same file hash.
a2a8c4769778dd5076ebdf98fa968bb4108bd5ea1d0b813744e7200716678b33,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 03.03.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 03.03.2025__copy2.docx,Same file hash.
a2a8c4769778dd5076ebdf98fa968bb4108bd5ea1d0b813744e7200716678b33,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 03.03.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 03.03.2025__copy3.docx,Same file hash.
cc5434665f9553b5818e2a7325434bd9f1082a1d8fc8f6c22c81284166d32f01,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025(1).docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025(1)__copy2.docx,Same file hash.
cc5434665f9553b5818e2a7325434bd9f1082a1d8fc8f6c22c81284166d32f01,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025(1).docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025(1)__copy3.docx,Same file hash.
d79d619cbbcbfe2e89e48b923f666e6710c3269b75cf1f630d3cad70b8fbef62,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025__copy2.docx,Same file hash.
d79d619cbbcbfe2e89e48b923f666e6710c3269b75cf1f630d3cad70b8fbef62,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 13.03.2025__copy3.docx,Same file hash.
4bed41191d229d9c1dc326ef8b2a910cad30e77c7539a4c174d2b55c41c6142c,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 19.02.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 19.02.2025__copy2.docx,Same file hash.
4bed41191d229d9c1dc326ef8b2a910cad30e77c7539a4c174d2b55c41c6142c,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 19.02.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 19.02.2025__copy3.docx,Same file hash.
fb94931ed2964eb43d76cd7e9d7d47414ca7b521399325af604e788e4a40d935,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions__copy2.docx,Same file hash.
fb94931ed2964eb43d76cd7e9d7d47414ca7b521399325af604e788e4a40d935,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions__copy3.docx,Same file hash.
61656ee5ba0795e7a4e5d50305752481bcacf1f4835db044a8d8479d7e531101,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/KKH.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/KKH__copy2.pdf,Same file hash.
48924615616b4d801e84c84c2e30950c523e075af5b5de4710838d88b4695777,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/kranken.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/kranken__copy2.pdf,Same file hash.
905f22776a01a88c98aca2d6fc21e0039327b255642b98e7b7e926705ad7c23f,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Remaining health insurances for 09_2024 und 10_2024.eml,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Remaining health insurances for 09_2024 und 10_2024__copy2.eml,Same file hash.
905f22776a01a88c98aca2d6fc21e0039327b255642b98e7b7e926705ad7c23f,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Remaining health insurances for 09_2024 und 10_2024.eml,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Remaining health insurances for 09_2024 und 10_2024__copy3.eml,Same file hash.
837541a5d442ec4583e9465e3670b4c4491424259ebdf119c1a71587b6cda0c3,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SEPA AOK Sachsen-Anhalt.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SEPA AOK Sachsen-Anhalt__copy2.pdf,Same file hash.
287ea3d65dd2c4c8c386d35fe64545bdd974b5163491cbe28c68fc8fbd2d8be8,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen 01-2020 bis 03-2021.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen 01-2020 bis 03-2021__copy2.pdf,Same file hash.
54742ea39f67f8c1be947f28d0c296f4c8073bf3c1e2b67fe990cbbd1bd92228,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen__copy2.pdf,Same file hash.
8771686c3923a07defca3df0b2f66b688ed57dd52ba385f9d8a8aab0f1a620e3,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SV-Nachweis (DEЪV)_Div Mitarbeiter_   (07-2021.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SV-Nachweis (DEЪV)_Div Mitarbeiter_   (07-2021__copy2.pdf,Same file hash.
a294b3b3b867ac68a5adb067d9850a2c33ea76dd1f67dc0fc3f2cdf4c3483dbc,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SV-Nachweise.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/SV-Nachweise__copy2.pdf,Same file hash.
8c13af7eab3c560f232a762fd4fc2d7ee049c72b2dba19a4956aec3da4f8e6f8,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Tabelle nach § 175 InsO mit Grund des Bestreitens__copy2.pdf,Same file hash.
8c13af7eab3c560f232a762fd4fc2d7ee049c72b2dba19a4956aec3da4f8e6f8,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Tabelle nach § 175 InsO mit Grund des Bestreitens.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Tabelle nach § 175 InsO mit Grund des Bestreitens__copy3.pdf,Same file hash.
5657f50f2a4fb180104ab2e17a17acd6d204017c03e10b0d7fe8becb5ba3cb90,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/UB.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/UB__copy2.pdf,Same file hash.
5657f50f2a4fb180104ab2e17a17acd6d204017c03e10b0d7fe8becb5ba3cb90,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/UB.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/UB__copy3.pdf,Same file hash.
6681ccb0afd488332c7058d8a94dc8dec4c29935d595aa4e13939e3d82a282c7,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vasilev_Test Pay Slip.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vasilev_Test Pay Slip__copy2.pdf,Same file hash.
84b209a45bc317325af3e17a4d559183e3e325cb1228a850bcc3d0fa09b92eac,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/viactiv krankenv..png,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/viactiv krankenv.__copy2.png,Same file hash.
ef532b8282a195bfd48fd23a0185571f813146fc98b79a85a909a0d112dc77eb,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vivda BKK.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Vivda BKK__copy2.pdf,Same file hash.
e32d525f7c32895cb456693d2fec4ec9a16b2fd2b85f609cae6dba1476544d3b,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2022 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2022 Arbeitgeberbestätigung zu den Arbeitstagen__copy2.pdf,Same file hash.
104410c73df560aa8da44796d94a8556f42f2e1f7e8e06ccb9e799101b9e6460,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2023 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2023 Arbeitgeberbestätigung zu den Arbeitstagen__copy2.pdf,Same file hash.
